date,away_team,home_team,algo_proj,away_proj,home_proj,away_odds,home_odds,diff_away,diff_home,strat_00_bet,strat_00_to_win,strat_00_won,strat_01_bet,strat_01_to_win,strat_01_won,strat_1_bet,strat_1_to_win,strat_1_won,strat_2_bet,strat_2_to_win,strat_2_won,strat_3_bet,strat_3_to_win,strat_3_won,strat_4_bet,strat_4_to_win,strat_4_won
7/7/2010,atlanta-braves,philadelphia-phillies,-50.16%,101,-101,-107,-108,8,7,$100,$92.59,$0,$100,$92.59,$0,,,,,,,,,,,,
7/7/2010,baltimore-orioles,detroit-tigers,-62.24%,165,-165,200,-243,35,78,$100,$41.15,$141.15,$100,$41.15,$141.15,$100,$200.00,$0,,,,,,,,,
7/7/2010,boston-red-sox,tampa-bay-rays,-52.72%,112,-112,154,-181,42,69,$100,$55.25,$155.25,$100,$55.25,$155.25,$100,$154.00,$0,,,,,,,,,
7/7/2010,los-angeles-angels,chicago-white-sox,-50.77%,103,-103,108,-126,5,23,$100,$79.37,$179.37,$100,$79.37,$179.37,$100,$108.00,$0,,,,,,,,,
7/7/2010,cincinnati-reds,new-york-mets,-51.38%,106,-106,114,-133,8,27,$100,$75.19,$0,$100,$75.19,$0,$100,$114.00,$214.00,,,,,,,,,
7/7/2010,cleveland-indians,texas-rangers,-60.76%,155,-155,199,-238,44,83,$100,$42.02,$142.02,$100,$42.02,$142.02,$100,$199.00,$0,,,,,,,,,
7/7/2010,pittsburgh-pirates,houston-astros,-55.83%,126,-126,112,-131,14,5,$100,$76.34,$176.34,$100,$76.34,$176.34,,,,,,,,,,,,
7/7/2010,kansas-city-royals,seattle-mariners,52.83%,-112,112,131,-153,43,65,$100,$131.00,$231.00,$100,$65.36,$0,$100,$131.00,$231.00,$100,$131.00,$231.00,$100,$131.00,$231.00,,,
7/7/2010,san-francisco-giants,milwaukee-brewers,55.53%,-125,125,-129,112,4,13,$100,$77.52,$177.52,$100,$77.52,$177.52,,,,,,,,,,,,
7/7/2010,minnesota-twins,toronto-blue-jays,53.92%,-117,117,-103,-114,14,31,$100,$97.09,$0,$100,$87.72,$187.72,$100,$97.09,$0,$100,$97.09,$0,,,,,,
7/7/2010,new-york-yankees,oakland-athletics,57.84%,-137,137,-123,104,14,33,$100,$81.30,$181.30,$100,$81.30,$181.30,$100,$81.30,$181.30,$100,$81.30,$181.30,,,,,,
7/7/2010,san-diego-padres,washington-nationals,58.01%,-138,138,-109,-103,29,41,$100,$91.74,$0,$100,$91.74,$0,$100,$91.74,$0,$100,$91.74,$0,,,,,,
,,,,,,,,,,$1300,$276.53,21.27%,$1300,$40.66,3.13%,$1000,-$181.11,-18.11%,$500,$104.89,20.98%,$100,$131.00,131.00%,$0,$0.00,0%
7/8/2010,baltimore-orioles,texas-rangers,-62.42%,166,-166,220,-263,54,97,$100,$38.02,$0,$100,$38.02,$0,$100,$220.00,$320.00,,,,,,,$100,$220.00,$320.00
7/8/2010,chicago-cubs,los-angeles-dodgers,-55.42%,124,-124,164,-196,40,72,$100,$51.02,$151.02,$100,$51.02,$151.02,$100,$164.00,$0,,,,,,,,,
7/8/2010,los-angeles-angels,chicago-white-sox,-53.92%,117,-117,108,-128,9,11,$100,$78.13,$178.13,$100,$78.13,$178.13,,,,,,,,,,,,
7/8/2010,cincinnati-reds,philadelphia-phillies,53.85%,-117,117,-114,-102,3,19,$100,$87.72,$0,$100,$87.72,$0,$100,$87.72,$0,$100,$87.72,$0,,,,,,
7/8/2010,cleveland-indians,tampa-bay-rays,-60.26%,152,-152,179,-212,27,60,$100,$47.17,$147.17,$100,$47.17,$147.17,$100,$179.00,$0,,,,,,,,,
7/8/2010,pittsburgh-pirates,houston-astros,-56.48%,130,-130,159,-185,29,55,$100,$54.05,$154.05,$100,$54.05,$154.05,$100,$159.00,$0,,,,,,,,,
7/8/2010,san-francisco-giants,milwaukee-brewers,56.60%,-130,130,102,-120,32,50,$100,$102.00,$202.00,$100,$83.33,$0,$100,$102.00,$202.00,$100,$102.00,$202.00,$100,$102.00,$202.00,,,
7/8/2010,minnesota-twins,toronto-blue-jays,53.50%,-115,115,100,-119,15,34,$100,$100.00,$0,$100,$84.03,$184.03,$100,$100.00,$0,$100,$100.00,$0,$100,$100.00,$0,,,
7/8/2010,new-york-yankees,seattle-mariners,60.40%,-153,153,-163,140,10,13,$100,$61.35,$161.35,$100,$61.35,$161.35,,,,,,,,,,,,
7/8/2010,san-diego-padres,washington-nationals,57.73%,-137,137,-166,143,29,6,$100,$60.24,$160.24,$100,$60.24,$160.24,$100,$143.00,$0,,,,,,,,,
,,,,,,,,,,$1000,$153.96,15.40%,$1000,$135.99,13.60%,$800,-$278.00,-34.75%,$300,-$98.00,-32.67%,$200,$2.00,1.00%,$100,$220.00,220.00%
7/9/2010,atlanta-braves,new-york-mets,-52.67%,111,-111,-142,123,53,34,$100,$123.00,$0,$100,$70.42,$170.42,$100,$123.00,$0,$100,$123.00,$0,$100,$123.00,$0,,,
7/9/2010,baltimore-orioles,texas-rangers,-62.35%,166,-166,174,-204,8,38,$100,$49.02,$0,$100,$49.02,$0,$100,$174.00,$274.00,,,,,,,,,
7/9/2010,boston-red-sox,toronto-blue-jays,54.72%,-121,121,-136,118,15,3,$100,$73.53,$173.53,$100,$73.53,$173.53,,,,,,,,,,,,
7/9/2010,chicago-cubs,los-angeles-dodgers,-55.91%,127,-127,134,-156,7,29,$100,$64.10,$164.10,$100,$64.10,$164.10,$100,$134.00,$0,,,,,,,,,
7/9/2010,kansas-city-royals,chicago-white-sox,-54.11%,118,-118,134,-156,16,38,$100,$64.10,$164.10,$100,$64.10,$164.10,$100,$134.00,$0,,,,,,,,,
7/9/2010,cincinnati-reds,philadelphia-phillies,52.40%,-110,110,-101,-116,9,26,$100,$99.01,$0,$100,$86.21,$186.21,$100,$99.01,$0,$100,$99.01,$0,,,,,,
7/9/2010,cleveland-indians,tampa-bay-rays,-60.47%,153,-153,186,-222,33,69,$100,$45.05,$0,$100,$45.05,$0,$100,$186.00,$286.00,,,,,,,,,
7/9/2010,san-diego-padres,colorado-rockies,-50.16%,101,-101,142,-166,41,65,$100,$60.24,$160.24,$100,$60.24,$160.24,$100,$142.00,$0,,,,,,,,,
7/9/2010,minnesota-twins,detroit-tigers,-58.06%,138,-138,119,-138,19,0,$100,$72.46,$172.46,$100,$72.46,$172.46,,,,,,,,,,,,
7/9/2010,los-angeles-angels,oakland-athletics,50.24%,-101,101,-107,-112,6,13,$100,$93.46,$193.46,$100,$89.29,$0,,,,,,,,,,,,
7/9/2010,pittsburgh-pirates,milwaukee-brewers,-57.94%,138,-138,136,-158,2,20,$100,$63.29,$163.29,$100,$63.29,$163.29,,,,,,,,,,,,
7/9/2010,new-york-yankees,seattle-mariners,60.59%,-154,154,-123,-105,31,59,$100,$81.30,$181.30,$100,$81.30,$181.30,$100,$81.30,$181.30,$100,$81.30,$181.30,,,,,,
7/9/2010,san-francisco-giants,washington-nationals,56.73%,-131,131,129,-151,60,82,$100,$129.00,$0,$100,$66.23,$166.23,$100,$129.00,$0,$100,$129.00,$0,$100,$129.00,$0,$100,$129.00,$0
,,,,,,,,,,$1300,$72.49,5.58%,$1300,$401.89,30.91%,$900,-$158.70,-17.63%,$400,-$218.70,-54.67%,$200,-$200.00,-100.00%,$100,-$100.00,-100.00%
7/10/2010,atlanta-braves,new-york-mets,-51.89%,108,-108,-121,104,29,12,$100,$104.00,$0,$100,$82.64,$182.64,$100,$104.00,$0,$100,$104.00,$0,$100,$104.00,$0,,,
7/10/2010,baltimore-orioles,texas-rangers,-62.21%,165,-165,319,-400,154,35,$100,$25.00,$0,$100,$25.00,$0,$100,$319.00,$419.00,,,,,,,$100,$319.00,$419.00
7/10/2010,boston-red-sox,toronto-blue-jays,55.82%,-126,126,-101,-116,25,42,$100,$99.01,$0,$100,$86.21,$186.21,$100,$99.01,$0,$100,$99.01,$0,,,,,,
7/10/2010,chicago-cubs,los-angeles-dodgers,-56.48%,130,-130,129,-151,1,21,$100,$66.23,$0,$100,$66.23,$0,,,,,,,,,,,,
7/10/2010,kansas-city-royals,chicago-white-sox,-54.83%,121,-121,160,-188,39,67,$100,$53.19,$153.19,$100,$53.19,$153.19,$100,$160.00,$0,,,,,,,,,
7/10/2010,cincinnati-reds,philadelphia-phillies,52.16%,-109,109,147,-175,56,84,$100,$147.00,$0,$100,$57.14,$157.14,$100,$147.00,$0,$100,$147.00,$0,$100,$147.00,$0,$100,$147.00,$0
7/10/2010,cleveland-indians,tampa-bay-rays,-60.17%,151,-151,219,-263,68,112,$100,$38.02,$138.02,$100,$38.02,$138.02,$100,$219.00,$0,,,,,,,$100,$219.00,$0
7/10/2010,san-diego-padres,colorado-rockies,-52.79%,112,-112,131,-153,19,41,$100,$65.36,$165.36,$100,$65.36,$165.36,$100,$131.00,$0,,,,,,,,,
7/10/2010,minnesota-twins,detroit-tigers,-59.64%,148,-148,127,-147,21,1,$100,$68.03,$168.03,$100,$68.03,$168.03,$100,$68.03,$168.03,$100,$68.03,$168.03,,,,,,
7/10/2010,los-angeles-angels,oakland-athletics,52.62%,-111,111,119,-138,30,49,$100,$119.00,$0,$100,$72.46,$172.46,$100,$119.00,$0,$100,$119.00,$0,$100,$119.00,$0,,,
7/10/2010,pittsburgh-pirates,milwaukee-brewers,-58.40%,140,-140,148,-175,8,35,$100,$57.14,$157.14,$100,$57.14,$157.14,$100,$148.00,$0,,,,,,,,,
7/10/2010,new-york-yankees,seattle-mariners,60.81%,-155,155,-117,100,38,55,$100,$85.47,$0,$100,$85.47,$0,$100,$85.47,$0,$100,$85.47,$0,,,,,,
7/10/2010,san-francisco-giants,washington-nationals,56.05%,-128,128,-114,-102,14,30,$100,$87.72,$187.72,$100,$87.72,$187.72,$100,$87.72,$187.72,$100,$87.72,$187.72,,,,,,
,,,,,,,,,,$1300,-$330.54,-25.43%,$1300,$367.92,28.30%,$1200,-$425.25,-35.44%,$700,-$344.25,-49.18%,$300,-$300.00,-100.00%,$300,$119.00,39.67%
7/15/2010,milwaukee-brewers,atlanta-braves,-59.30%,146,-146,156,-185,10,39,$100,$54.05,$154.05,$100,$54.05,$154.05,$100,$156.00,$0,,,,,,,,,
7/15/2010,texas-rangers,boston-red-sox,-52.94%,112,-112,-103,-113,15,1,$100,$88.50,$0,$100,$88.50,$0,,,,,,,,,,,,
7/15/2010,philadelphia-phillies,chicago-cubs,56.03%,-127,127,116,-135,43,62,$100,$116.00,$0,$100,$74.07,$174.07,$100,$116.00,$0,$100,$116.00,$0,$100,$116.00,$0,,,
7/15/2010,chicago-white-sox,minnesota-twins,54.79%,-121,121,100,-119,21,40,$100,$100.00,$200.00,$100,$84.03,$0,$100,$100.00,$200.00,$100,$100.00,$200.00,$100,$100.00,$200.00,,,
7/15/2010,seattle-mariners,los-angeles-angels,-56.47%,130,-130,143,-166,13,36,$100,$60.24,$160.24,$100,$60.24,$160.24,$100,$143.00,$0,,,,,,,,,
7/15/2010,new-york-mets,san-francisco-giants,-53.66%,116,-116,152,-178,36,62,$100,$56.18,$156.18,$100,$56.18,$156.18,$100,$152.00,$0,,,,,,,,,
,,,,,,,,,,$600,$70.47,11.75%,$600,$44.55,7.42%,$500,-$300.00,-60.00%,$200,$0.00,0.00%,$200,$0.00,0.00%,$0,$0.00,0%
7/16/2010,arizona-diamondbacks,san-diego-padres,-60.41%,153,-153,-102,-114,55,39,$100,$87.72,$187.72,$100,$87.72,$187.72,$100,$87.72,$187.72,$100,$87.72,$187.72,,,,,,
7/16/2010,milwaukee-brewers,atlanta-braves,-59.65%,148,-148,160,-188,12,40,$100,$53.19,$0,$100,$53.19,$0,$100,$160.00,$260.00,,,,,,,,,
