date,away_team,home_team,algo_proj,away_proj,home_proj,away_odds,home_odds,diff_away,diff_home,strat_00_bet,strat_00_to_win,strat_00_won,strat_01_bet,strat_01_to_win,strat_01_won,strat_1_bet,strat_1_to_win,strat_1_won,strat_2_bet,strat_2_to_win,strat_2_won,strat_3_bet,strat_3_to_win,strat_3_won,strat_4_bet,strat_4_to_win,strat_4_won
7/5/2013,pittsburgh-pirates,chicago-cubs,56.28%,-129,129,-138,120,9,9,$100,$72.46,$172.46,$100,$72.46,$172.46,,,,,,,,,,,,
7/5/2013,chicago-white-sox,tampa-bay-rays,-57.74%,137,-137,181,-212,44,75,$100,$47.17,$147.17,$100,$47.17,$147.17,$100,$181.00,$0,,,,,,,,,
7/5/2013,detroit-tigers,cleveland-indians,50.56%,-102,102,114,-129,16,31,$100,$114.00,$214.00,$100,$77.52,$0,$100,$114.00,$214.00,$100,$114.00,$214.00,$100,$114.00,$214.00,,,
7/5/2013,houston-astros,texas-rangers,-60.13%,151,-151,193,-227,42,76,$100,$44.05,$144.05,$100,$44.05,$144.05,$100,$193.00,$0,,,,,,,,,
7/5/2013,oakland-athletics,kansas-city-royals,53.89%,-117,117,-119,102,2,15,$100,$84.03,$184.03,$100,$84.03,$184.03,,,,,,,,,,,,
7/5/2013,los-angeles-dodgers,san-francisco-giants,-58.27%,140,-140,121,-138,19,2,$100,$72.46,$0,$100,$72.46,$0,$100,$72.46,$0,$100,$72.46,$0,,,,,,
7/5/2013,new-york-mets,milwaukee-brewers,50.09%,-100,100,106,-121,6,21,$100,$106.00,$206.00,$100,$82.64,$0,$100,$106.00,$206.00,$100,$106.00,$206.00,$100,$106.00,$206.00,,,
7/5/2013,minnesota-twins,toronto-blue-jays,-54.31%,119,-119,156,-181,37,62,$100,$55.25,$155.25,$100,$55.25,$155.25,$100,$156.00,$0,,,,,,,,,
7/5/2013,san-diego-padres,washington-nationals,-55.44%,124,-124,133,-153,9,29,$100,$65.36,$165.36,$100,$65.36,$165.36,$100,$133.00,$0,,,,,,,,,
7/5/2013,seattle-mariners,cincinnati-reds,55.78%,-126,126,179,-200,105,126,$100,$179.00,$279.00,$100,$50.00,$0,$100,$179.00,$279.00,$100,$179.00,$279.00,$100,$179.00,$279.00,$100,$179.00,$279.00
,,,,,,,,,,$1400,$662.52,47.32%,$1400,-$94.37,-6.74%,$1100,-$181.00,-16.45%,$600,$319.00,53.17%,$500,$419.00,83.80%,$300,$199.00,66.33%
7/6/2013,colorado-rockies,arizona-diamondbacks,-55.06%,123,-123,150,-175,27,52,$100,$57.14,$157.14,$100,$57.14,$157.14,$100,$150.00,$0,,,,,,,,,
7/6/2013,atlanta-braves,philadelphia-phillies,51.98%,-108,108,-120,106,12,2,$100,$83.33,$183.33,$100,$83.33,$183.33,,,,,,,,,,,,
7/6/2013,baltimore-orioles,new-york-yankees,50.31%,-101,101,106,-121,7,22,$100,$106.00,$0,$100,$82.64,$182.64,$100,$106.00,$0,$100,$106.00,$0,$100,$106.00,$0,,,
7/6/2013,boston-red-sox,los-angeles-angels,57.28%,-134,134,-107,-105,27,39,$100,$93.46,$0,$100,$93.46,$0,$100,$93.46,$0,$100,$93.46,$0,,,,,,
7/6/2013,pittsburgh-pirates,chicago-cubs,56.84%,-132,132,-119,102,13,30,$100,$84.03,$0,$100,$84.03,$0,$100,$84.03,$0,$100,$84.03,$0,,,,,,
7/6/2013,chicago-white-sox,tampa-bay-rays,-58.44%,141,-141,123,-142,18,1,$100,$70.42,$170.42,$100,$70.42,$170.42,,,,,,,,,,,,
7/6/2013,seattle-mariners,cincinnati-reds,-58.88%,143,-143,217,-256,74,113,$100,$39.06,$139.06,$100,$39.06,$139.06,$100,$217.00,$0,,,,,,,$100,$217.00,$0
7/6/2013,detroit-tigers,cleveland-indians,51.65%,-107,107,-161,140,54,33,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$140.00,$0,,,,,,,,,
7/6/2013,houston-astros,texas-rangers,-60.42%,153,-153,275,-333,122,180,$100,$30.03,$0,$100,$30.03,$0,$100,$275.00,$375.00,,,,,,,$100,$275.00,$375.00
7/6/2013,oakland-athletics,kansas-city-royals,54.37%,-119,119,100,-116,19,35,$100,$100.00,$0,$100,$86.21,$186.21,$100,$100.00,$0,$100,$100.00,$0,$100,$100.00,$0,,,
7/6/2013,los-angeles-dodgers,san-francisco-giants,51.62%,-107,107,160,-185,67,92,$100,$160.00,$0,$100,$54.05,$154.05,$100,$160.00,$0,$100,$160.00,$0,$100,$160.00,$0,$100,$160.00,$0
7/6/2013,new-york-mets,milwaukee-brewers,53.36%,-114,114,127,-149,41,63,$100,$127.00,$0,$100,$67.11,$167.11,$100,$127.00,$0,$100,$127.00,$0,$100,$127.00,$0,,,
7/6/2013,minnesota-twins,toronto-blue-jays,-55.90%,127,-127,175,-204,48,77,$100,$49.02,$0,$100,$49.02,$0,$100,$175.00,$275.00,,,,,,,$100,$175.00,$275.00
7/6/2013,san-diego-padres,washington-nationals,-56.59%,130,-130,194,-227,64,97,$100,$44.05,$144.05,$100,$44.05,$144.05,$100,$194.00,$0,,,,,,,$100,$194.00,$0
,,,,,,,,,,$1400,-$443.87,-31.71%,$1400,$246.15,17.58%,$1200,-$550.00,-45.83%,$600,-$600.00,-100.00%,$400,-$400.00,-100.00%,$500,$150.00,30.00%
7/7/2013,colorado-rockies,arizona-diamondbacks,-55.52%,125,-125,167,-192,42,67,$100,$52.08,$152.08,$100,$52.08,$152.08,$100,$167.00,$0,,,,,,,,,
7/7/2013,atlanta-braves,philadelphia-phillies,57.71%,-136,136,-151,131,15,5,$100,$66.23,$0,$100,$66.23,$0,,,,,,,,,,,,
7/7/2013,baltimore-orioles,new-york-yankees,50.22%,-101,101,112,-129,13,30,$100,$112.00,$212.00,$100,$77.52,$0,$100,$112.00,$212.00,$100,$112.00,$212.00,$100,$112.00,$212.00,,,
7/7/2013,boston-red-sox,los-angeles-angels,56.90%,-132,132,112,-129,44,61,$100,$112.00,$0,$100,$77.52,$177.52,$100,$112.00,$0,$100,$112.00,$0,$100,$112.00,$0,,,
7/7/2013,pittsburgh-pirates,chicago-cubs,56.32%,-129,129,-144,127,15,2,$100,$69.44,$0,$100,$69.44,$0,,,,,,,,,,,,
7/7/2013,chicago-white-sox,tampa-bay-rays,-58.93%,143,-143,202,-238,59,95,$100,$42.02,$142.02,$100,$42.02,$142.02,$100,$202.00,$0,,,,,,,$100,$202.00,$0
7/7/2013,seattle-mariners,cincinnati-reds,-59.65%,148,-148,161,-188,13,40,$100,$53.19,$0,$100,$53.19,$0,$100,$161.00,$261.00,,,,,,,,,
7/7/2013,detroit-tigers,cleveland-indians,54.91%,-122,122,-135,117,13,5,$100,$74.07,$0,$100,$74.07,$0,,,,,,,,,,,,
7/7/2013,houston-astros,texas-rangers,-60.11%,151,-151,262,-312,111,161,$100,$32.05,$132.05,$100,$32.05,$132.05,$100,$262.00,$0,,,,,,,$100,$262.00,$0
7/7/2013,oakland-athletics,kansas-city-royals,54.02%,-117,117,-131,114,14,3,$100,$76.34,$176.34,$100,$76.34,$176.34,,,,,,,,,,,,
7/7/2013,los-angeles-dodgers,san-francisco-giants,-50.51%,102,-102,-169,148,71,50,$100,$148.00,$0,$100,$59.17,$159.17,$100,$148.00,$0,$100,$148.00,$0,$100,$148.00,$0,$100,$148.00,$0
7/7/2013,new-york-mets,milwaukee-brewers,50.09%,-100,100,118,-131,18,31,$100,$118.00,$218.00,$100,$76.34,$0,$100,$118.00,$218.00,$100,$118.00,$218.00,$100,$118.00,$218.00,,,
7/7/2013,minnesota-twins,toronto-blue-jays,-53.35%,114,-114,145,-166,31,52,$100,$60.24,$160.24,$100,$60.24,$160.24,$100,$145.00,$0,,,,,,,,,
7/7/2013,san-diego-padres,washington-nationals,-58.06%,138,-138,202,-238,64,100,$100,$42.02,$142.02,$100,$42.02,$142.02,$100,$202.00,$0,,,,,,,$100,$202.00,$0
,,,,,,,,,,$1400,-$65.25,-4.66%,$1400,-$158.56,-11.33%,$1000,-$309.00,-30.90%,$400,$30.00,7.50%,$400,$30.00,7.50%,$400,-$400.00,-100.00%
7/8/2013,los-angeles-dodgers,arizona-diamondbacks,-54.80%,121,-121,100,-119,21,2,$100,$84.03,$0,$100,$84.03,$0,$100,$84.03,$0,$100,$84.03,$0,,,,,,
7/8/2013,atlanta-braves,miami-marlins,60.08%,-151,151,-158,138,7,13,$100,$63.29,$163.29,$100,$63.29,$163.29,,,,,,,,,,,,
7/8/2013,texas-rangers,baltimore-orioles,52.18%,-109,109,-107,-108,2,17,$100,$93.46,$193.46,$100,$92.59,$0,$100,$93.46,$193.46,$100,$93.46,$193.46,,,,,,
7/8/2013,boston-red-sox,seattle-mariners,59.00%,-144,144,102,-117,46,61,$100,$102.00,$0,$100,$85.47,$185.47,$100,$102.00,$0,$100,$102.00,$0,$100,$102.00,$0,$100,$102.00,$0
7/8/2013,chicago-cubs,chicago-white-sox,54.31%,-119,119,102,-120,21,39,$100,$102.00,$202.00,$100,$83.33,$0,$100,$102.00,$202.00,$100,$102.00,$202.00,$100,$102.00,$202.00,,,
7/8/2013,cincinnati-reds,milwaukee-brewers,58.53%,-141,141,-131,114,10,27,$100,$76.34,$0,$100,$76.34,$0,$100,$76.34,$0,$100,$76.34,$0,,,,,,
7/8/2013,detroit-tigers,cleveland-indians,51.72%,-107,107,-121,106,14,1,$100,$82.64,$182.64,$100,$82.64,$182.64,,,,,,,,,,,,
7/8/2013,colorado-rockies,san-diego-padres,-55.97%,127,-127,123,-142,4,15,$100,$70.42,$0,$100,$70.42,$0,,,,,,,,,,,,
7/8/2013,kansas-city-royals,new-york-yankees,-53.16%,113,-113,131,-151,18,38,$100,$66.23,$0,$100,$66.23,$0,$100,$131.00,$231.00,,,,,,,,,
7/8/2013,minnesota-twins,tampa-bay-rays,-57.53%,135,-135,143,-163,8,28,$100,$61.35,$161.35,$100,$61.35,$161.35,$100,$143.00,$0,,,,,,,,,
7/8/2013,new-york-mets,san-francisco-giants,50.28%,-101,101,-114,-101,13,2,$100,$87.72,$187.72,$100,$87.72,$187.72,,,,,,,,,,,,
7/8/2013,oakland-athletics,pittsburgh-pirates,-53.28%,114,-114,-105,-109,19,5,$100,$91.74,$0,$100,$91.74,$0,$100,$91.74,$0,$100,$91.74,$0,,,,,,
7/8/2013,washington-nationals,philadelphia-phillies,52.63%,-111,111,-125,108,14,3,$100,$80.00,$0,$100,$80.00,$0,,,,,,,,,,,,
,,,,,,,,,,$1300,-$209.54,-16.12%,$1300,-$419.53,-32.27%,$800,-$173.54,-21.69%,$600,-$204.54,-34.09%,$200,$2.00,1.00%,$100,-$100.00,-100.00%
7/9/2013,los-angeles-dodgers,arizona-diamondbacks,-53.79%,116,-116,100,-119,16,3,$100,$84.03,$0,$100,$84.03,$0,,,,,,,,,,,,
7/9/2013,atlanta-braves,miami-marlins,60.37%,-152,152,-166,145,14,7,$100,$60.24,$160.24,$100,$60.24,$160.24,,,,,,,,,,,,
7/9/2013,texas-rangers,baltimore-orioles,50.34%,-101,101,106,-119,7,20,$100,$106.00,$206.00,$100,$84.03,$0,$100,$106.00,$206.00,$100,$106.00,$206.00,$100,$106.00,$206.00,,,
7/9/2013,boston-red-sox,seattle-mariners,58.50%,-141,141,114,-133,55,74,$100,$114.00,$214.00,$100,$75.19,$0,$100,$114.00,$214.00,$100,$114.00,$214.00,$100,$114.00,$214.00,$100,$114.00,$214.00
7/9/2013,los-angeles-angels,chicago-cubs,52.40%,-110,110,-138,120,28,10,$100,$72.46,$0,$100,$72.46,$0,$100,$120.00,$220.00,,,,,,,,,
7/9/2013,chicago-white-sox,detroit-tigers,-60.45%,153,-153,238,-285,85,132,$100,$35.09,$0,$100,$35.09,$0,$100,$238.00,$338.00,,,,,,,$100,$238.00,$338.00
7/9/2013,cincinnati-reds,milwaukee-brewers,58.23%,-139,139,-158,138,19,1,$100,$63.29,$0,$100,$63.29,$0,,,,,,,,,,,,
7/9/2013,toronto-blue-jays,cleveland-indians,-53.42%,115,-115,-108,-106,23,9,$100,$94.34,$194.34,$100,$92.59,$0,$100,$94.34,$194.34,$100,$94.34,$194.34,,,,,,
7/9/2013,colorado-rockies,san-diego-padres,-50.54%,102,-102,119,-136,17,34,$100,$73.53,$173.53,$100,$73.53,$173.53,$100,$119.00,$0,,,,,,,,,
7/9/2013,kansas-city-royals,new-york-yankees,-50.35%,101,-101,129,-149,28,48,$100,$67.11,$0,$100,$67.11,$0,$100,$129.00,$229.00,,,,,,,,,
7/9/2013,minnesota-twins,tampa-bay-rays,-59.46%,147,-147,152,-175,5,28,$100,$57.14,$157.14,$100,$57.14,$157.14,$100,$152.00,$0,,,,,,,,,
7/9/2013,new-york-mets,san-francisco-giants,53.85%,-117,117,120,-138,37,55,$100,$120.00,$220.00,$100,$72.46,$0,$100,$120.00,$220.00,$100,$120.00,$220.00,$100,$120.00,$220.00,,,
7/9/2013,oakland-athletics,pittsburgh-pirates,-50.64%,103,-103,-105,-109,8,6,$100,$91.74,$0,$100,$91.74,$0,,,,,,,,,,,,
7/9/2013,washington-nationals,philadelphia-phillies,50.08%,-100,100,124,-142,24,42,$100,$124.00,$0,$100,$70.42,$170.42,$100,$124.00,$0,$100,$124.00,$0,$100,$124.00,$0,,,
,,,,,,,,,,$1400,-$74.75,-5.34%,$1400,-$738.66,-52.76%,$1000,$621.34,62.13%,$500,$334.34,66.87%,$400,$240.00,60.00%,$200,$352.00,176.00%
7/10/2013,los-angeles-dodgers,arizona-diamondbacks,-50.01%,100,-100,-104,-111,4,11,$100,$90.09,$0,$100,$90.09,$0,,,,,,,,,,,,
7/10/2013,atlanta-braves,miami-marlins,60.56%,-154,154,-133,117,21,37,$100,$75.19,$0,$100,$75.19,$0,$100,$75.19,$0,$100,$75.19,$0,,,,,,
7/10/2013,texas-rangers,baltimore-orioles,52.77%,-112,112,131,-147,43,59,$100,$131.00,$0,$100,$68.03,$168.03,$100,$131.00,$0,$100,$131.00,$0,$100,$131.00,$0,,,
7/10/2013,boston-red-sox,seattle-mariners,58.78%,-143,143,-140,123,3,20,$100,$71.43,$171.43,$100,$71.43,$171.43,$100,$71.43,$171.43,$100,$71.43,$171.43,,,,,,
7/10/2013,los-angeles-angels,chicago-cubs,-50.03%,100,-100,-133,116,33,16,$100,$116.00,$0,$100,$75.19,$175.19,$100,$116.00,$0,$100,$116.00,$0,$100,$116.00,$0,,,
7/10/2013,chicago-white-sox,detroit-tigers,-59.83%,149,-149,216,-256,67,107,$100,$39.06,$139.06,$100,$39.06,$139.06,$100,$216.00,$0,,,,,,,$100,$216.00,$0
7/10/2013,cincinnati-reds,milwaukee-brewers,57.94%,-138,138,-178,154,40,16,$100,$56.18,$156.18,$100,$56.18,$156.18,$100,$154.00,$0,,,,,,,,,
7/10/2013,toronto-blue-jays,cleveland-indians,-54.11%,118,-118,131,-151,13,33,$100,$66.23,$0,$100,$66.23,$0,$100,$131.00,$231.00,,,,,,,,,
7/10/2013,colorado-rockies,san-diego-padres,-51.07%,104,-104,121,-138,17,34,$100,$72.46,$0,$100,$72.46,$0,$100,$121.00,$221.00,,,,,,,,,
7/10/2013,kansas-city-royals,new-york-yankees,50.03%,-100,100,127,-147,27,47,$100,$127.00,$0,$100,$68.03,$168.03,$100,$127.00,$0,$100,$127.00,$0,$100,$127.00,$0,,,
7/10/2013,minnesota-twins,tampa-bay-rays,-60.84%,155,-155,196,-232,41,77,$100,$43.10,$143.10,$100,$43.10,$143.10,$100,$196.00,$0,,,,,,,,,
7/10/2013,new-york-mets,san-francisco-giants,54.80%,-121,121,168,-192,89,113,$100,$168.00,$268.00,$100,$52.08,$0,$100,$168.00,$268.00,$100,$168.00,$268.00,$100,$168.00,$268.00,$100,$168.00,$268.00
7/10/2013,oakland-athletics,pittsburgh-pirates,50.24%,-101,101,122,-140,23,41,$100,$122.00,$0,$100,$71.43,$171.43,$100,$122.00,$0,$100,$122.00,$0,$100,$122.00,$0,,,
7/10/2013,washington-nationals,philadelphia-phillies,-50.66%,103,-103,112,-129,9,26,$100,$77.52,$0,$100,$77.52,$0,$100,$112.00,$212.00,,,,,,,,,
,,,,,,,,,,$1400,-$522.23,-37.30%,$1400,-$107.55,-7.68%,$1300,-$196.57,-15.12%,$700,-$260.57,-37.22%,$500,-$232.00,-46.40%,$200,$68.00,34.00%
7/11/2013,milwaukee-brewers,arizona-diamondbacks,-56.09%,128,-128,125,-144,3,16,$100,$69.44,$169.44,$100,$69.44,$169.44,,,,,,,,,,,,
