date,away_team,home_team,algo_proj,away_proj,home_proj,away_odds,home_odds,diff_away,diff_home,strat_00_bet,strat_00_to_win,strat_00_won,strat_01_bet,strat_01_to_win,strat_01_won,strat_1_bet,strat_1_to_win,strat_1_won,strat_2_bet,strat_2_to_win,strat_2_won,strat_3_bet,strat_3_to_win,strat_3_won,strat_4_bet,strat_4_to_win,strat_4_won
1/17/2009,miami-heat,houston-rockets,-61.24%,158,-158,129,-161,29,3,$100,$62.11,$162.11,$100,$62.11,$162.11,,,,,,,,,,,,
1/17/2009,milwaukee-bucks,los-angeles-clippers,70.90%,-244,244,-153,125,91,119,$100,$65.36,$0,$100,$65.36,$0,$100,$65.36,$0,$100,$65.36,$0,,,,,,
,,,,,,,,,,$600,$41.73,6.96%,$600,$41.73,6.96%,$400,-$237.89,-59.47%,$300,-$137.89,-45.96%,$0,$0.00,0%,$0,$0.00,0%
1/19/2009,toronto-raptors,atlanta-hawks,-68.83%,221,-221,245,-303,24,82,$100,$33.00,$133.00,$100,$33.00,$133.00,$100,$245.00,$0,,,,,,,,,
1/19/2009,phoenix-suns,boston-celtics,-67.81%,211,-211,323,-384,112,173,$100,$26.04,$126.04,$100,$26.04,$126.04,$100,$323.00,$0,,,,,,,$100,$323.00,$0
1/19/2009,san-antonio-spurs,charlotte-hornets,63.27%,-172,172,-222,183,50,11,$100,$45.05,$145.05,$100,$45.05,$145.05,$100,$183.00,$0,,,,,,,,,
1/19/2009,chicago-bulls,new-york-knicks,-54.47%,120,-120,102,-125,18,5,$100,$80.00,$180.00,$100,$80.00,$180.00,,,,,,,,,,,,
1/19/2009,cleveland-cavaliers,los-angeles-lakers,-55.50%,125,-125,179,-217,54,92,$100,$46.08,$146.08,$100,$46.08,$146.08,$100,$179.00,$0,,,,,,,,,
1/19/2009,dallas-mavericks,philadelphia-76ers,-62.67%,168,-168,143,-169,25,1,$100,$59.17,$0,$100,$59.17,$0,,,,,,,,,,,,
1/19/2009,denver-nuggets,houston-rockets,-50.58%,102,-102,125,-151,23,49,$100,$66.23,$166.23,$100,$66.23,$166.23,$100,$125.00,$0,,,,,,,,,
1/19/2009,detroit-pistons,memphis-grizzlies,63.90%,-177,177,-181,154,4,23,$100,$55.25,$155.25,$100,$55.25,$155.25,,,,,,,,,,,,
1/19/2009,washington-wizards,golden-state-warriors,-67.12%,204,-204,170,-208,34,4,$100,$48.08,$148.08,$100,$48.08,$148.08,,,,,,,,,,,,
1/19/2009,indiana-pacers,new-orleans-pelicans,-68.83%,221,-221,249,-312,28,91,$100,$32.05,$132.05,$100,$32.05,$132.05,$100,$249.00,$0,,,,,,,,,
1/19/2009,minnesota-timberwolves,los-angeles-clippers,66.25%,-196,196,-263,220,67,24,$100,$38.02,$138.02,$100,$38.02,$138.02,$100,$220.00,$0,,,,,,,,,
1/19/2009,milwaukee-bucks,portland-trail-blazers,-65.56%,190,-190,223,-277,33,87,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$223.00,$0,,,,,,,,,
,,,,,,,,,,$1200,$405.90,33.82%,$1200,$405.90,33.82%,$800,-$800.00,-100.00%,$0,$0.00,0%,$0,$0.00,0%,$100,-$100.00,-100.00%
1/20/2009,atlanta-hawks,chicago-bulls,-50.90%,104,-104,163,-185,59,81,$100,$54.05,$0,$100,$54.05,$0,$100,$163.00,$263.00,,,,,,,,,
1/20/2009,sacramento-kings,denver-nuggets,-78.64%,368,-368,373,-526,5,158,$100,$19.01,$119.01,$100,$19.01,$119.01,$100,$373.00,$0,,,,,,,,,
1/20/2009,indiana-pacers,san-antonio-spurs,-70.63%,240,-240,260,-333,20,93,$100,$30.03,$130.03,$100,$30.03,$130.03,$100,$260.00,$0,,,,,,,,,
1/20/2009,minnesota-timberwolves,utah-jazz,-69.23%,225,-225,340,-476,115,51,$100,$21.01,$121.01,$100,$21.01,$121.01,$100,$340.00,$0,,,,,,,$100,$340.00,$0
,,,,,,,,,,$400,-$29.95,-7.49%,$400,-$29.95,-7.49%,$400,-$137.00,-34.25%,$0,$0.00,0%,$0,$0.00,0%,$100,-$100.00,-100.00%
1/21/2009,boston-celtics,miami-heat,68.34%,-216,216,-238,198,22,18,$100,$42.02,$142.02,$100,$42.02,$142.02,,,,,,,,,,,,
1/21/2009,memphis-grizzlies,charlotte-hornets,-65.31%,188,-188,213,-277,25,89,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$213.00,$0,,,,,,,,,
1/21/2009,cleveland-cavaliers,portland-trail-blazers,53.93%,-117,117,-116,-105,1,22,$100,$86.21,$186.21,$100,$86.21,$186.21,$100,$86.21,$186.21,$100,$86.21,$186.21,,,,,,
1/21/2009,dallas-mavericks,milwaukee-bucks,-50.47%,102,-102,-125,104,27,6,$100,$104.00,$204.00,$100,$80.00,$0,$100,$104.00,$204.00,$100,$104.00,$204.00,$100,$104.00,$204.00,,,
1/21/2009,toronto-raptors,detroit-pistons,-65.92%,193,-193,194,-250,1,57,$100,$40.00,$140.00,$100,$40.00,$140.00,$100,$194.00,$0,,,,,,,,,
1/21/2009,oklahoma-city-thunder,golden-state-warriors,-70.93%,244,-244,210,-263,34,19,$100,$38.02,$0,$100,$38.02,$0,,,,,,,,,,,,
1/21/2009,utah-jazz,houston-rockets,-69.78%,231,-231,195,-238,36,7,$100,$42.02,$142.02,$100,$42.02,$142.02,,,,,,,,,,,,
1/21/2009,los-angeles-lakers,los-angeles-clippers,81.97%,-455,455,-4999,1375,4344,720,$100,$2.00,$102.00,$100,$2.00,$102.00,$100,$1375.00,$0,,,,,,,$100,$1375.00,$0
1/21/2009,phoenix-suns,new-york-knicks,60.29%,-152,152,-263,204,111,52,$100,$38.02,$0,$100,$38.02,$0,$100,$204.00,$304.00,,,,,,,,,
1/21/2009,washington-wizards,sacramento-kings,-60.59%,154,-154,119,-147,35,7,$100,$68.03,$0,$100,$68.03,$0,$100,$68.03,$0,$100,$68.03,$0,,,,,,
,,,,,,,,,,$1000,$52.34,5.23%,$1000,-$151.66,-15.17%,$700,-$5.79,-0.83%,$300,$90.21,30.07%,$100,$104.00,104.00%,$100,-$100.00,-100.00%
1/23/2009,milwaukee-bucks,atlanta-hawks,-67.63%,209,-209,195,-243,14,34,$100,$41.15,$141.15,$100,$41.15,$141.15,,,,,,,,,,,,
1/23/2009,phoenix-suns,charlotte-hornets,58.20%,-139,139,-172,148,33,9,$100,$58.14,$0,$100,$58.14,$0,$100,$148.00,$248.00,,,,,,,,,
1/23/2009,toronto-raptors,chicago-bulls,-61.17%,158,-158,112,-136,46,22,$100,$73.53,$0,$100,$73.53,$0,$100,$73.53,$0,$100,$73.53,$0,,,,,,
1/23/2009,cleveland-cavaliers,golden-state-warriors,80.83%,-422,422,-277,218,145,4,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$36.10,$136.10,,,,$100,$36.10,$136.10
1/23/2009,dallas-mavericks,detroit-pistons,-60.16%,151,-151,141,-169,10,18,$100,$59.17,$0,$100,$59.17,$0,,,,,,,,,,,,
1/23/2009,houston-rockets,indiana-pacers,63.72%,-176,176,-112,-108,64,84,$100,$89.29,$0,$100,$89.29,$0,$100,$89.29,$0,$100,$89.29,$0,,,,,,
1/23/2009,oklahoma-city-thunder,los-angeles-clippers,61.41%,-159,159,-163,140,4,19,$100,$61.35,$0,$100,$61.35,$0,,,,,,,,,,,,
1/23/2009,memphis-grizzlies,new-york-knicks,-68.27%,215,-215,208,-263,7,48,$100,$38.02,$138.02,$100,$38.02,$138.02,,,,,,,,,,,,
1/23/2009,new-orleans-pelicans,minnesota-timberwolves,67.01%,-203,203,-104,-117,99,120,$100,$96.15,$0,$100,$85.47,$185.47,$100,$96.15,$0,$100,$96.15,$0,,,,,,
,,,,,,,,,,$900,-$484.72,-53.86%,$900,-$299.25,-33.25%,$500,-$115.90,-23.18%,$400,-$263.90,-65.97%,$0,$0.00,0%,$100,$36.10,36.10%
1/24/2009,cleveland-cavaliers,utah-jazz,65.62%,-191,191,127,-156,118,147,$100,$127.00,$227.00,$100,$64.10,$0,$100,$127.00,$227.00,$100,$127.00,$227.00,$100,$127.00,$227.00,$100,$127.00,$227.00
1/24/2009,orlando-magic,miami-heat,69.16%,-224,224,-344,267,120,43,$100,$29.07,$0,$100,$29.07,$0,$100,$267.00,$367.00,,,,,,,,,
1/24/2009,sacramento-kings,milwaukee-bucks,-75.59%,310,-310,259,-333,51,23,$100,$30.03,$130.03,$100,$30.03,$130.03,,,,,,,,,,,,
1/24/2009,new-york-knicks,philadelphia-76ers,-63.70%,175,-175,278,-357,103,182,$100,$28.01,$128.01,$100,$28.01,$128.01,$100,$278.00,$0,,,,,,,$100,$278.00,$0
1/24/2009,washington-wizards,portland-trail-blazers,-76.27%,321,-321,475,-714,154,193,$100,$14.01,$114.01,$100,$14.01,$114.01,$100,$475.00,$0,,,,,,,$100,$475.00,$0
,,,,,,,,,,$500,$99.05,19.81%,$500,-$127.95,-25.59%,$400,$194.00,48.50%,$100,$127.00,127.00%,$100,$127.00,127.00%,$300,-$73.00,-24.33%
1/25/2009,phoenix-suns,atlanta-hawks,-65.92%,193,-193,150,-181,43,12,$100,$55.25,$0,$100,$55.25,$0,$100,$55.25,$0,$100,$55.25,$0,,,,,,
1/25/2009,dallas-mavericks,boston-celtics,-72.03%,258,-258,378,-500,120,42,$100,$20.00,$120.00,$100,$20.00,$120.00,$100,$378.00,$0,,,,,,,$100,$378.00,$0
1/25/2009,charlotte-hornets,indiana-pacers,-51.16%,105,-105,168,-208,63,103,$100,$48.08,$148.08,$100,$48.08,$148.08,$100,$168.00,$0,,,,,,,,,
1/25/2009,chicago-bulls,minnesota-timberwolves,-62.98%,170,-170,159,-188,11,18,$100,$53.19,$153.19,$100,$53.19,$153.19,,,,,,,,,,,,
1/25/2009,utah-jazz,denver-nuggets,-71.48%,251,-251,279,-357,28,106,$100,$28.01,$128.01,$100,$28.01,$128.01,$100,$279.00,$0,,,,,,,,,
1/25/2009,houston-rockets,detroit-pistons,57.91%,-138,138,127,-147,65,85,$100,$127.00,$227.00,$100,$68.03,$0,$100,$127.00,$227.00,$100,$127.00,$227.00,$100,$127.00,$227.00,,,
1/25/2009,los-angeles-clippers,golden-state-warriors,-61.38%,159,-159,430,-625,71,266,$100,$16.00,$116.00,$100,$16.00,$116.00,$100,$430.00,$0,,,,,,,,,
1/25/2009,san-antonio-spurs,los-angeles-lakers,-64.48%,182,-182,268,-322,86,140,$100,$31.06,$131.06,$100,$31.06,$131.06,$100,$268.00,$0,,,,,,,,,
1/25/2009,sacramento-kings,toronto-raptors,-65.26%,188,-188,384,-526,196,138,$100,$19.01,$119.01,$100,$19.01,$119.01,$100,$384.00,$0,,,,,,,$100,$384.00,$0
,,,,,,,,,,$900,$242.35,26.93%,$900,$15.35,1.71%,$800,-$573.00,-71.63%,$200,$27.00,13.50%,$100,$127.00,127.00%,$200,-$200.00,-100.00%
1/26/2009,atlanta-hawks,miami-heat,-53.54%,115,-115,136,-161,21,46,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$136.00,$0,,,,,,,,,
1/26/2009,houston-rockets,new-york-knicks,62.33%,-165,165,-105,-116,60,81,$100,$95.24,$0,$100,$86.21,$186.21,$100,$95.24,$0,$100,$95.24,$0,,,,,,
1/26/2009,portland-trail-blazers,los-angeles-clippers,72.40%,-262,262,-769,508,307,46,$100,$13.00,$113.00,$100,$13.00,$113.00,$100,$508.00,$0,,,,,,,,,
1/26/2009,minnesota-timberwolves,milwaukee-bucks,-52.59%,111,-111,147,-175,36,64,$100,$57.14,$0,$100,$57.14,$0,$100,$147.00,$247.00,,,,,,,,,
1/26/2009,philadelphia-76ers,new-orleans-pelicans,-52.23%,109,-109,127,-153,18,44,$100,$65.36,$165.36,$100,$65.36,$165.36,$100,$127.00,$0,,,,,,,,,
1/26/2009,phoenix-suns,washington-wizards,68.88%,-221,221,-196,160,25,61,$100,$51.02,$151.02,$100,$51.02,$151.02,$100,$51.02,$151.02,$100,$51.02,$151.02,,,,,,
,,,,,,,,,,$600,-$8.50,-1.42%,$600,$177.70,29.62%,$600,-$201.98,-33.66%,$200,-$48.98,-24.49%,$0,$0.00,0%,$0,$0.00,0%
1/27/2009,charlotte-hornets,los-angeles-lakers,-78.93%,375,-375,535,-833,160,258,$100,$12.00,$0,$100,$12.00,$0,$100,$535.00,$635.00,,,,,,,$100,$535.00,$635.00
1/27/2009,sacramento-kings,cleveland-cavaliers,-91.11%,1025,-1025,950,-1999,75,774,$100,$5.00,$105.00,$100,$5.00,$105.00,,,,,,,,,,,,
1/27/2009,denver-nuggets,memphis-grizzlies,74.62%,-294,294,-256,218,38,76,$100,$39.06,$139.06,$100,$39.06,$139.06,$100,$39.06,$139.06,$100,$39.06,$139.06,,,,,,
1/27/2009,indiana-pacers,orlando-magic,-77.56%,346,-346,365,-476,19,130,$100,$21.01,$121.01,$100,$21.01,$121.01,$100,$365.00,$0,,,,,,,,,
1/27/2009,san-antonio-spurs,utah-jazz,-50.75%,103,-103,-116,-105,19,2,$100,$95.24,$0,$100,$86.21,$186.21,,,,,,,,,,,,
,,,,,,,,,,$500,-$134.93,-26.99%,$500,$51.28,10.26%,$300,$474.06,158.02%,$100,$39.06,39.06%,$0,$0.00,0%,$100,$535.00,535.00%
1/28/2009,atlanta-hawks,new-york-knicks,-50.25%,101,-101,-113,-107,14,6,$100,$93.46,$193.46,$100,$88.50,$0,,,,,,,,,,,,
1/28/2009,sacramento-kings,boston-celtics,-92.39%,1214,-1214,1425,-4999,11,3585,$100,$2.00,$102.00,$100,$2.00,$102.00,$100,$1425.00,$0,,,,,,,,,
1/28/2009,toronto-raptors,brooklyn-nets,51.97%,-108,108,-131,112,23,4,$100,$76.34,$176.34,$100,$76.34,$176.34,$100,$112.00,$0,,,,,,,,,
1/28/2009,charlotte-hornets,portland-trail-blazers,-67.84%,211,-211,568,-833,157,422,$100,$12.00,$112.00,$100,$12.00,$112.00,$100,$568.00,$0,,,,,,,$100,$568.00,$0
1/28/2009,golden-state-warriors,dallas-mavericks,-78.95%,375,-375,238,-303,137,72,$100,$33.00,$133.00,$100,$33.00,$133.00,$100,$33.00,$133.00,$100,$33.00,$133.00,,,,,,
1/28/2009,denver-nuggets,new-orleans-pelicans,-59.93%,150,-150,146,-166,4,16,$100,$60.24,$160.24,$100,$60.24,$160.24,,,,,,,,,,,,
1/28/2009,detroit-pistons,minnesota-timberwolves,-51.83%,108,-108,-120,100,28,8,$100,$100.00,$0,$100,$83.33,$183.33,$100,$100.00,$0,$100,$100.00,$0,$100,$100.00,$0,,,
1/28/2009,philadelphia-76ers,houston-rockets,-67.12%,204,-204,179,-222,25,18,$100,$45.05,$0,$100,$45.05,$0,,,,,,,,,,,,
1/28/2009,milwaukee-bucks,indiana-pacers,-54.21%,118,-118,215,-263,97,145,$100,$38.02,$138.02,$100,$38.02,$138.02,$100,$215.00,$0,,,,,,,,,
1/28/2009,memphis-grizzlies,oklahoma-city-thunder,-67.31%,206,-206,239,-322,33,116,$100,$31.06,$131.06,$100,$31.06,$131.06,$100,$239.00,$0,,,,,,,,,
1/28/2009,washington-wizards,miami-heat,-74.58%,293,-293,328,-434,35,141,$100,$23.04,$123.04,$100,$23.04,$123.04,$100,$328.00,$0,,,,,,,,,
,,,,,,,,,,$1100,$169.16,15.38%,$1100,$159.04,14.46%,$800,-$667.00,-83.37%,$200,-$67.00,-33.50%,$100,-$100.00,-100.00%,$100,-$100.00,-100.00%
1/30/2009,boston-celtics,detroit-pistons,74.72%,-296,296,-238,200,58,96,$100,$42.02,$142.02,$100,$42.02,$142.02,$100,$42.02,$142.02,$100,$42.02,$142.02,,,,,,
1/30/2009,charlotte-hornets,denver-nuggets,-70.31%,237,-237,463,-714,26,277,$100,$14.01,$114.01,$100,$14.01,$114.01,$100,$463.00,$0,,,,,,,,,
1/30/2009,chicago-bulls,sacramento-kings,63.50%,-174,174,-125,104,49,70,$100,$80.00,$180.00,$100,$80.00,$180.00,$100,$80.00,$180.00,$100,$80.00,$180.00,,,,,,
1/30/2009,los-angeles-clippers,cleveland-cavaliers,-87.64%,709,-709,1283,-3333,374,2424,$100,$3.00,$103.00,$100,$3.00,$103.00,$100,$1283.00,$0,,,,,,,$100,$1283.00,$0
1/30/2009,golden-state-warriors,new-orleans-pelicans,-81.70%,446,-446,359,-476,87,30,$100,$21.01,$0,$100,$21.01,$0,,,,,,,,,,,,
1/30/2009,miami-heat,indiana-pacers,60.73%,-155,155,160,-181,115,136,$100,$160.00,$0,$100,$55.25,$155.25,$100,$160.00,$0,$100,$160.00,$0,$100,$160.00,$0,$100,$160.00,$0
1/30/2009,los-angeles-lakers,minnesota-timberwolves,75.78%,-313,313,-277,227,36,86,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$36.10,$136.10,,,,,,
1/30/2009,milwaukee-bucks,toronto-raptors,-52.52%,111,-111,268,-370,157,59,$100,$27.03,$0,$100,$27.03,$0,$100,$268.00,$368.00,,,,,,,$100,$268.00,$368.00
1/30/2009,oklahoma-city-thunder,utah-jazz,-75.97%,316,-316,415,-588,99,72,$100,$17.01,$117.01,$100,$17.01,$117.01,$100,$415.00,$0,,,,,,,,,
1/30/2009,washington-wizards,philadelphia-76ers,-75.92%,315,-315,468,-769,153,254,$100,$13.00,$113.00,$100,$13.00,$113.00,$100,$468.00,$0,,,,,,,$100,$468.00,$0
,,,,,,,,,,$1000,-$94.87,-9.49%,$1000,$60.38,6.04%,$900,-$73.88,-8.21%,$400,$58.12,14.53%,$100,-$100.00,-100.00%,$400,-$32.00,-8.00%
1/31/2009,atlanta-hawks,milwaukee-bucks,-52.12%,109,-109,-102,-119,11,10,$100,$84.03,$184.03,$100,$84.03,$184.03,,,,,,,,,,,,
1/31/2009,chicago-bulls,phoenix-suns,-63.84%,177,-177,415,-555,38,178,$100,$18.02,$0,$100,$18.02,$0,$100,$415.00,$515.00,,,,,,,,,
1/31/2009,dallas-mavericks,miami-heat,-66.05%,195,-195,-135,114,130,109,$100,$114.00,$0,$100,$74.07,$174.07,$100,$114.00,$0,$100,$114.00,$0,$100,$114.00,$0,$100,$114.00,$0
1/31/2009,golden-state-warriors,houston-rockets,-75.52%,308,-308,295,-400,13,92,$100,$25.00,$125.00,$100,$25.00,$125.00,,,,,,,,,,,,
1/31/2009,new-york-knicks,indiana-pacers,-69.78%,231,-231,152,-178,79,53,$100,$56.18,$0,$100,$56.18,$0,$100,$56.18,$0,$100,$56.18,$0,,,,,,
1/31/2009,los-angeles-clippers,washington-wizards,-50.02%,100,-100,154,-188,54,88,$100,$53.19,$153.19,$100,$53.19,$153.19,$100,$154.00,$0,,,,,,,,,
1/31/2009,los-angeles-lakers,memphis-grizzlies,84.04%,-527,527,-769,488,42,39,$100,$13.00,$113.00,$100,$13.00,$113.00,,,,,,,,,,,,
1/31/2009,new-orleans-pelicans,san-antonio-spurs,-59.93%,150,-150,273,-357,123,7,$100,$28.01,$128.01,$100,$28.01,$128.01,$100,$273.00,$0,,,,,,,$100,$273.00,$0
1/31/2009,utah-jazz,portland-trail-blazers,-72.56%,264,-264,373,-555,109,91,$100,$18.02,$118.02,$100,$18.02,$118.02,$100,$373.00,$0,,,,,,,$100,$373.00,$0
,,,,,,,,,,$900,-$78.74,-8.75%,$900,$95.33,10.59%,$600,-$85.00,-14.17%,$200,-$200.00,-100.00%,$100,-$100.00,-100.00%,$300,-$300.00,-100.00%
2/1/2009,minnesota-timberwolves,boston-celtics,-81.78%,449,-449,800,-1666,151,1017,$100,$6.00,$106.00,$100,$6.00,$106.00,$100,$800.00,$0,,,,,,,$100,$800.00,$0
2/1/2009,cleveland-cavaliers,detroit-pistons,69.80%,-231,231,-181,158,50,73,$100,$55.25,$155.25,$100,$55.25,$155.25,$100,$55.25,$155.25,$100,$55.25,$155.25,,,,,,
2/1/2009,oklahoma-city-thunder,sacramento-kings,67.21%,-205,205,106,-129,111,134,$100,$106.00,$0,$100,$77.52,$177.52,$100,$106.00,$0,$100,$106.00,$0,$100,$106.00,$0,$100,$106.00,$0
2/1/2009,orlando-magic,toronto-raptors,73.41%,-276,276,-270,215,6,61,$100,$37.04,$137.04,$100,$37.04,$137.04,$100,$37.04,$137.04,$100,$37.04,$137.04,,,,,,
,,,,,,,,,,$400,-$1.71,-0.43%,$400,$175.81,43.95%,$400,-$107.71,-26.93%,$300,-$7.71,-2.57%,$100,-$100.00,-100.00%,$200,-$200.00,-100.00%
2/2/2009,charlotte-hornets,utah-jazz,-70.94%,244,-244,260,-303,16,59,$100,$33.00,$133.00,$100,$33.00,$133.00,$100,$260.00,$0,,,,,,,,,
2/2/2009,dallas-mavericks,orlando-magic,-71.58%,252,-252,277,-333,25,81,$100,$30.03,$0,$100,$30.03,$0,$100,$277.00,$377.00,,,,,,,,,
2/2/2009,san-antonio-spurs,golden-state-warriors,70.69%,-241,241,-212,173,29,68,$100,$47.17,$147.17,$100,$47.17,$147.17,$100,$47.17,$147.17,$100,$47.17,$147.17,,,,,,
2/2/2009,los-angeles-clippers,miami-heat,-75.06%,301,-301,405,-555,104,54,$100,$18.02,$118.02,$100,$18.02,$118.02,$100,$405.00,$0,,,,,,,$100,$405.00,$0
2/2/2009,los-angeles-lakers,new-york-knicks,73.17%,-273,273,-232,202,41,71,$100,$43.10,$143.10,$100,$43.10,$143.10,$100,$43.10,$143.10,$100,$43.10,$143.10,,,,,,
2/2/2009,memphis-grizzlies,washington-wizards,-59.93%,150,-150,163,-196,13,46,$100,$51.02,$0,$100,$51.02,$0,$100,$163.00,$263.00,,,,,,,,,
2/2/2009,portland-trail-blazers,new-orleans-pelicans,-62.51%,167,-167,135,-158,32,9,$100,$63.29,$0,$100,$63.29,$0,$100,$63.29,$0,$100,$63.29,$0,,,,,,
2/2/2009,sacramento-kings,phoenix-suns,-74.55%,293,-293,1200,-1999,707,1506,$100,$5.00,$105.00,$100,$5.00,$105.00,$100,$1200.00,$0,,,,,,,$100,$1200.00,$0
,,,,,,,,,,$800,-$153.70,-19.21%,$800,-$153.70,-19.21%,$800,$130.27,16.28%,$300,-$9.73,-3.24%,$0,$0.00,0%,$200,-$200.00,-100.00%
2/3/2009,boston-celtics,philadelphia-76ers,71.37%,-249,249,-161,136,88,113,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$62.11,$162.11,,,,,,
2/3/2009,milwaukee-bucks,brooklyn-nets,59.29%,-146,146,158,-185,104,131,$100,$158.00,$0,$100,$54.05,$154.05,$100,$158.00,$0,$100,$158.00,$0,$100,$158.00,$0,$100,$158.00,$0
2/3/2009,chicago-bulls,houston-rockets,-68.08%,213,-213,250,-312,37,99,$100,$32.05,$132.05,$100,$32.05,$132.05,$100,$250.00,$0,,,,,,,,,
2/3/2009,toronto-raptors,cleveland-cavaliers,-81.70%,446,-446,453,-625,7,179,$100,$16.00,$116.00,$100,$16.00,$116.00,$100,$453.00,$0,,,,,,,,,
2/3/2009,san-antonio-spurs,denver-nuggets,-57.95%,138,-138,204,-416,66,78,$100,$24.04,$124.04,$100,$24.04,$124.04,$100,$204.00,$0,,,,,,,,,
2/3/2009,minnesota-timberwolves,indiana-pacers,-59.35%,146,-146,142,-166,4,20,$100,$60.24,$0,$100,$60.24,$0,,,,,,,,,,,,
,,,,,,,,,,$600,-$65.80,-10.97%,$600,$88.26,14.71%,$500,-$337.89,-67.58%,$200,-$37.89,-18.94%,$100,-$100.00,-100.00%,$100,-$100.00,-100.00%
2/4/2009,atlanta-hawks,minnesota-timberwolves,62.20%,-165,165,108,-133,73,98,$100,$108.00,$208.00,$100,$75.19,$0,$100,$108.00,$208.00,$100,$108.00,$208.00,$100,$108.00,$208.00,,,
2/4/2009,chicago-bulls,new-orleans-pelicans,-68.66%,219,-219,106,-129,113,90,$100,$77.52,$0,$100,$77.52,$0,$100,$77.52,$0,$100,$77.52,$0,,,,,,
