date,away_team,home_team,algo_proj,away_proj,home_proj,away_odds,home_odds,diff_away,diff_home,strat_00_bet,strat_00_to_win,strat_00_won,strat_01_bet,strat_01_to_win,strat_01_won,strat_1_bet,strat_1_to_win,strat_1_won,strat_2_bet,strat_2_to_win,strat_2_won,strat_3_bet,strat_3_to_win,strat_3_won,strat_4_bet,strat_4_to_win,strat_4_won
1/18/2013,charlotte-hornets,orlando-magic,-60.01%,150,-150,254,-312,104,162,$100,$32.05,$0,$100,$32.05,$0,$100,$254.00,$354.00,,,,,,,$100,$254.00,$354.00
1/18/2013,oklahoma-city-thunder,dallas-mavericks,74.24%,-288,288,-222,186,66,102,$100,$45.05,$145.05,$100,$45.05,$145.05,$100,$45.05,$145.05,$100,$45.05,$145.05,,,,,,
1/18/2013,washington-wizards,denver-nuggets,-83.90%,521,-521,499,-714,22,193,$100,$14.01,$0,$100,$14.01,$0,,,,,,,,,,,,
1/18/2013,golden-state-warriors,san-antonio-spurs,-66.27%,196,-196,637,-909,241,513,$100,$11.00,$111.00,$100,$11.00,$111.00,$100,$637.00,$0,,,,,,,$100,$637.00,$0
1/18/2013,houston-rockets,indiana-pacers,-74.53%,293,-293,162,-192,131,101,$100,$52.08,$152.08,$100,$52.08,$152.08,$100,$52.08,$152.08,$100,$52.08,$152.08,,,,$100,$52.08,$152.08
1/18/2013,sacramento-kings,memphis-grizzlies,-73.24%,274,-274,417,-555,143,81,$100,$18.02,$118.02,$100,$18.02,$118.02,$100,$417.00,$0,,,,,,,$100,$417.00,$0
1/18/2013,toronto-raptors,philadelphia-76ers,54.76%,-121,121,150,-178,71,99,$100,$150.00,$0,$100,$56.18,$156.18,$100,$150.00,$0,$100,$150.00,$0,$100,$150.00,$0,,,
,,,,,,,,,,$900,-$25.84,-2.87%,$900,-$83.66,-9.30%,$800,$65.13,8.14%,$400,$111.13,27.78%,$200,$14.00,7.00%,$400,$106.08,26.52%
1/19/2013,san-antonio-spurs,atlanta-hawks,70.05%,-234,234,-178,150,56,84,$100,$56.18,$156.18,$100,$56.18,$156.18,$100,$56.18,$156.18,$100,$56.18,$156.18,,,,,,
1/19/2013,sacramento-kings,charlotte-hornets,55.92%,-127,127,-135,114,8,13,$100,$74.07,$174.07,$100,$74.07,$174.07,,,,,,,,,,,,
1/19/2013,memphis-grizzlies,chicago-bulls,-57.18%,134,-134,-129,110,63,44,$100,$110.00,$0,$100,$77.52,$177.52,$100,$110.00,$0,$100,$110.00,$0,$100,$110.00,$0,,,
1/19/2013,cleveland-cavaliers,utah-jazz,-71.11%,246,-246,357,-454,111,8,$100,$22.03,$122.03,$100,$22.03,$122.03,$100,$357.00,$0,,,,,,,$100,$357.00,$0
1/19/2013,golden-state-warriors,new-orleans-pelicans,63.64%,-175,175,174,-208,149,183,$100,$174.00,$274.00,$100,$48.08,$0,$100,$174.00,$274.00,$100,$174.00,$274.00,$100,$174.00,$274.00,$100,$174.00,$274.00
1/19/2013,houston-rockets,minnesota-timberwolves,-65.31%,188,-188,-217,179,205,167,$100,$179.00,$279.00,$100,$46.08,$0,$100,$179.00,$279.00,$100,$179.00,$279.00,$100,$179.00,$279.00,$100,$179.00,$279.00
1/19/2013,washington-wizards,los-angeles-clippers,-83.74%,515,-515,775,-1249,60,534,$100,$8.01,$108.01,$100,$8.01,$108.01,$100,$775.00,$0,,,,,,,,,
1/19/2013,milwaukee-bucks,portland-trail-blazers,-59.93%,150,-150,158,-188,8,38,$100,$53.19,$0,$100,$53.19,$0,$100,$158.00,$258.00,,,,,,,,,
,,,,,,,,,,$800,$313.29,39.16%,$800,-$62.19,-7.77%,$700,$267.18,38.17%,$400,$309.18,77.29%,$300,$253.00,84.33%,$300,$253.00,84.33%
1/20/2013,boston-celtics,detroit-pistons,52.59%,-111,111,-131,112,20,1,$100,$76.34,$0,$100,$76.34,$0,$100,$112.00,$212.00,,,,,,,,,
1/20/2013,dallas-mavericks,orlando-magic,61.95%,-163,163,-161,135,2,28,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$62.11,$162.11,$100,$62.11,$162.11,,,,,,
1/20/2013,oklahoma-city-thunder,denver-nuggets,64.42%,-181,181,-114,-104,67,85,$100,$87.72,$0,$100,$87.72,$0,$100,$87.72,$0,$100,$87.72,$0,,,,,,
1/20/2013,los-angeles-lakers,toronto-raptors,-61.24%,158,-158,-196,163,154,121,$100,$163.00,$263.00,$100,$51.02,$0,$100,$163.00,$263.00,$100,$163.00,$263.00,$100,$163.00,$263.00,$100,$163.00,$263.00
,,,,,,,,,,$400,$25.11,6.28%,$400,-$237.89,-59.47%,$400,$237.11,59.28%,$300,$125.11,41.70%,$100,$163.00,163.00%,$100,$163.00,163.00%
1/21/2013,minnesota-timberwolves,atlanta-hawks,-67.12%,204,-204,309,-384,105,180,$100,$26.04,$126.04,$100,$26.04,$126.04,$100,$309.00,$0,,,,,,,$100,$309.00,$0
1/21/2013,brooklyn-nets,new-york-knicks,-52.89%,112,-112,143,-169,31,57,$100,$59.17,$0,$100,$59.17,$0,$100,$143.00,$243.00,,,,,,,,,
1/21/2013,houston-rockets,charlotte-hornets,68.73%,-220,220,-333,252,113,32,$100,$30.03,$130.03,$100,$30.03,$130.03,$100,$252.00,$0,,,,,,,,,
1/21/2013,los-angeles-lakers,chicago-bulls,-61.78%,162,-162,-106,-112,68,50,$100,$89.29,$189.29,$100,$89.29,$189.29,$100,$89.29,$189.29,$100,$89.29,$189.29,,,,,,
1/21/2013,los-angeles-clippers,golden-state-warriors,64.41%,-181,181,-181,152,0,29,$100,$55.25,$0,$100,$55.25,$0,,,,,,,,,,,,
1/21/2013,indiana-pacers,memphis-grizzlies,-56.59%,130,-130,215,-263,85,133,$100,$38.02,$0,$100,$38.02,$0,$100,$215.00,$315.00,,,,,,,,,
1/21/2013,sacramento-kings,new-orleans-pelicans,-61.64%,161,-161,206,-250,45,89,$100,$40.00,$140.00,$100,$40.00,$140.00,$100,$206.00,$0,,,,,,,,,
1/21/2013,san-antonio-spurs,philadelphia-76ers,75.97%,-316,316,-263,216,53,100,$100,$38.02,$138.02,$100,$38.02,$138.02,$100,$38.02,$138.02,$100,$38.02,$138.02,,,,,,
1/21/2013,washington-wizards,portland-trail-blazers,-76.10%,318,-318,237,-294,81,24,$100,$34.01,$0,$100,$34.01,$0,$100,$34.01,$0,$100,$34.01,$0,,,,,,
,,,,,,,,,,$900,-$176.62,-19.62%,$900,-$176.62,-19.62%,$800,$85.31,10.66%,$300,$27.31,9.10%,$0,$0.00,0%,$100,-$100.00,-100.00%
1/22/2013,boston-celtics,cleveland-cavaliers,63.97%,-178,178,-196,165,18,13,$100,$51.02,$0,$100,$51.02,$0,,,,,,,,,,,,
1/22/2013,orlando-magic,detroit-pistons,-59.83%,149,-149,165,-200,16,51,$100,$50.00,$150.00,$100,$50.00,$150.00,$100,$165.00,$0,,,,,,,,,
1/22/2013,oklahoma-city-thunder,los-angeles-clippers,-60.59%,154,-154,-133,112,87,66,$100,$112.00,$0,$100,$75.19,$175.19,$100,$112.00,$0,$100,$112.00,$0,$100,$112.00,$0,,,
1/22/2013,philadelphia-76ers,milwaukee-bucks,-61.88%,162,-162,241,-294,79,132,$100,$34.01,$134.01,$100,$34.01,$134.01,$100,$241.00,$0,,,,,,,,,
,,,,,,,,,,$400,-$115.99,-29.00%,$400,$59.20,14.80%,$300,-$300.00,-100.00%,$100,-$100.00,-100.00%,$100,-$100.00,-100.00%,$0,$0.00,0%
1/23/2013,atlanta-hawks,charlotte-hornets,68.55%,-218,218,-144,123,74,95,$100,$69.44,$169.44,$100,$69.44,$169.44,$100,$69.44,$169.44,$100,$69.44,$169.44,,,,,,
1/23/2013,brooklyn-nets,minnesota-timberwolves,68.57%,-218,218,-238,196,20,22,$100,$42.02,$142.02,$100,$42.02,$142.02,,,,,,,,,,,,
1/23/2013,detroit-pistons,chicago-bulls,-63.77%,176,-176,240,-303,64,127,$100,$33.00,$133.00,$100,$33.00,$133.00,$100,$240.00,$0,,,,,,,,,
1/23/2013,denver-nuggets,houston-rockets,-64.32%,180,-180,125,-149,55,31,$100,$67.11,$0,$100,$67.11,$0,$100,$67.11,$0,$100,$67.11,$0,,,,,,
1/23/2013,oklahoma-city-thunder,golden-state-warriors,67.18%,-205,205,-125,104,80,101,$100,$80.00,$0,$100,$80.00,$0,$100,$80.00,$0,$100,$80.00,$0,,,,,,
1/23/2013,indiana-pacers,portland-trail-blazers,-51.12%,105,-105,-103,-116,8,11,$100,$86.21,$186.21,$100,$86.21,$186.21,,,,,,,,,,,,
1/23/2013,los-angeles-lakers,memphis-grizzlies,-68.41%,217,-217,146,-172,71,45,$100,$58.14,$158.14,$100,$58.14,$158.14,$100,$58.14,$158.14,$100,$58.14,$158.14,,,,,,
1/23/2013,toronto-raptors,miami-heat,-75.52%,308,-308,497,-714,189,206,$100,$14.01,$114.01,$100,$14.01,$114.01,$100,$497.00,$0,,,,,,,$100,$497.00,$0
1/23/2013,new-orleans-pelicans,san-antonio-spurs,-77.75%,349,-349,354,-454,5,105,$100,$22.03,$122.03,$100,$22.03,$122.03,$100,$354.00,$0,,,,,,,,,
1/23/2013,phoenix-suns,sacramento-kings,-70.93%,244,-244,133,-156,111,88,$100,$64.10,$0,$100,$64.10,$0,$100,$64.10,$0,$100,$64.10,$0,,,,,,
1/23/2013,washington-wizards,utah-jazz,-74.58%,293,-293,259,-322,34,29,$100,$31.06,$131.06,$100,$31.06,$131.06,,,,,,,,,,,,
,,,,,,,,,,$1100,$55.90,5.08%,$1100,$55.90,5.08%,$800,-$472.42,-59.05%,$500,-$172.42,-34.48%,$0,$0.00,0%,$100,-$100.00,-100.00%
1/24/2013,new-york-knicks,boston-celtics,61.15%,-157,157,-117,-101,40,58,$100,$85.47,$185.47,$100,$85.47,$185.47,$100,$85.47,$185.47,$100,$85.47,$185.47,,,,,,
1/24/2013,los-angeles-clippers,phoenix-suns,75.54%,-309,309,-277,229,32,80,$100,$36.10,$0,$100,$36.10,$0,$100,$36.10,$0,$100,$36.10,$0,,,,,,
1/24/2013,toronto-raptors,orlando-magic,-51.39%,106,-106,147,-172,41,66,$100,$58.14,$0,$100,$58.14,$0,$100,$147.00,$247.00,,,,,,,,,
,,,,,,,,,,$300,-$114.53,-38.18%,$300,-$114.53,-38.18%,$300,$132.47,44.16%,$200,-$14.53,-7.26%,$0,$0.00,0%,$0,$0.00,0%
1/25/2013,boston-celtics,atlanta-hawks,-63.73%,176,-176,177,-212,1,36,$100,$47.17,$147.17,$100,$47.17,$147.17,$100,$177.00,$0,,,,,,,,,
1/25/2013,brooklyn-nets,memphis-grizzlies,-50.52%,102,-102,149,-175,47,73,$100,$57.14,$157.14,$100,$57.14,$157.14,$100,$149.00,$0,,,,,,,,,
1/25/2013,golden-state-warriors,chicago-bulls,-60.99%,156,-156,117,-138,39,18,$100,$72.46,$172.46,$100,$72.46,$172.46,$100,$72.46,$172.46,$100,$72.46,$172.46,,,,,,
1/25/2013,milwaukee-bucks,cleveland-cavaliers,64.12%,-179,179,-175,148,4,31,$100,$57.14,$0,$100,$57.14,$0,$100,$57.14,$0,$100,$57.14,$0,,,,,,
1/25/2013,san-antonio-spurs,dallas-mavericks,72.47%,-263,263,108,-128,171,191,$100,$108.00,$208.00,$100,$78.13,$0,$100,$108.00,$208.00,$100,$108.00,$208.00,$100,$108.00,$208.00,$100,$108.00,$208.00
1/25/2013,detroit-pistons,miami-heat,-75.52%,308,-308,433,-588,125,80,$100,$17.01,$117.01,$100,$17.01,$117.01,$100,$433.00,$0,,,,,,,$100,$433.00,$0
1/25/2013,houston-rockets,new-orleans-pelicans,-62.95%,170,-170,119,-140,51,30,$100,$71.43,$0,$100,$71.43,$0,$100,$71.43,$0,$100,$71.43,$0,,,,,,
1/25/2013,utah-jazz,los-angeles-lakers,62.30%,-165,165,175,-212,140,177,$100,$175.00,$0,$100,$47.17,$147.17,$100,$175.00,$0,$100,$175.00,$0,$100,$175.00,$0,$100,$175.00,$0
1/25/2013,minnesota-timberwolves,washington-wizards,-50.49%,102,-102,222,-277,120,175,$100,$36.10,$136.10,$100,$36.10,$136.10,$100,$222.00,$0,,,,,,,$100,$222.00,$0
1/25/2013,oklahoma-city-thunder,sacramento-kings,81.63%,-444,444,-526,405,82,39,$100,$19.01,$119.01,$100,$19.01,$119.01,,,,,,,,,,,,
,,,,,,,,,,$1000,$56.90,5.69%,$1000,-$3.93,-0.39%,$900,-$519.54,-57.73%,$500,-$119.54,-23.91%,$200,$8.00,4.00%,$400,-$192.00,-48.00%
1/26/2013,brooklyn-nets,houston-rockets,64.08%,-178,178,149,-175,127,153,$100,$149.00,$0,$100,$57.14,$157.14,$100,$149.00,$0,$100,$149.00,$0,$100,$149.00,$0,$100,$149.00,$0
1/26/2013,minnesota-timberwolves,charlotte-hornets,62.64%,-168,168,127,-151,95,119,$100,$127.00,$0,$100,$66.23,$166.23,$100,$127.00,$0,$100,$127.00,$0,$100,$127.00,$0,,,
1/26/2013,chicago-bulls,washington-wizards,69.34%,-226,226,-123,104,103,122,$100,$81.30,$0,$100,$81.30,$0,$100,$81.30,$0,$100,$81.30,$0,,,,$100,$81.30,$0
1/26/2013,cleveland-cavaliers,toronto-raptors,-65.56%,190,-190,236,-285,46,95,$100,$35.09,$0,$100,$35.09,$0,$100,$236.00,$336.00,,,,,,,,,
1/26/2013,sacramento-kings,denver-nuggets,-75.93%,315,-315,781,-1428,266,913,$100,$7.00,$107.00,$100,$7.00,$107.00,$100,$781.00,$0,,,,,,,$100,$781.00,$0
1/26/2013,golden-state-warriors,milwaukee-bucks,-50.72%,103,-103,110,-131,7,28,$100,$76.34,$176.34,$100,$76.34,$176.34,$100,$110.00,$0,,,,,,,,,
1/26/2013,indiana-pacers,utah-jazz,-64.32%,180,-180,110,-131,70,49,$100,$76.34,$176.34,$100,$76.34,$176.34,$100,$76.34,$176.34,$100,$76.34,$176.34,,,,,,
1/26/2013,los-angeles-clippers,portland-trail-blazers,68.25%,-215,215,-112,-106,103,121,$100,$89.29,$0,$100,$89.29,$0,$100,$89.29,$0,$100,$89.29,$0,,,,$100,$89.29,$0
1/26/2013,new-york-knicks,philadelphia-76ers,70.72%,-242,242,-172,146,70,96,$100,$58.14,$0,$100,$58.14,$0,$100,$58.14,$0,$100,$58.14,$0,,,,,,
1/26/2013,phoenix-suns,san-antonio-spurs,-84.72%,554,-554,382,-500,172,54,$100,$20.00,$120.00,$100,$20.00,$120.00,$100,$20.00,$120.00,$100,$20.00,$120.00,,,,,,
,,,,,,,,,,$1000,-$420.33,-42.03%,$1000,-$96.96,-9.70%,$1000,-$367.66,-36.77%,$700,-$403.66,-57.67%,$200,-$200.00,-100.00%,$400,-$400.00,-100.00%
1/27/2013,atlanta-hawks,new-york-knicks,-58.95%,144,-144,187,-227,43,83,$100,$44.05,$144.05,$100,$44.05,$144.05,$100,$187.00,$0,,,,,,,,,
1/27/2013,miami-heat,boston-celtics,65.68%,-191,191,-188,160,3,31,$100,$53.19,$0,$100,$53.19,$0,$100,$53.19,$0,$100,$53.19,$0,,,,,,
1/27/2013,phoenix-suns,dallas-mavericks,-65.69%,191,-191,304,-384,113,193,$100,$26.04,$126.04,$100,$26.04,$126.04,$100,$304.00,$0,,,,,,,$100,$304.00,$0
1/27/2013,detroit-pistons,orlando-magic,58.72%,-142,142,112,-133,54,75,$100,$112.00,$212.00,$100,$75.19,$0,$100,$112.00,$212.00,$100,$112.00,$212.00,$100,$112.00,$212.00,,,
1/27/2013,portland-trail-blazers,los-angeles-clippers,-73.52%,278,-278,362,-454,84,176,$100,$22.03,$122.03,$100,$22.03,$122.03,$100,$362.00,$0,,,,,,,,,
1/27/2013,oklahoma-city-thunder,los-angeles-lakers,68.81%,-221,221,-163,140,58,81,$100,$61.35,$0,$100,$61.35,$0,$100,$61.35,$0,$100,$61.35,$0,,,,,,
1/27/2013,new-orleans-pelicans,memphis-grizzlies,-71.24%,248,-248,266,-333,18,85,$100,$30.03,$0,$100,$30.03,$0,$100,$266.00,$366.00,,,,,,,,,
,,,,,,,,,,$700,-$95.88,-13.70%,$700,-$307.88,-43.98%,$700,-$122.00,-17.43%,$300,-$88.00,-29.33%,$100,$112.00,112.00%,$100,-$100.00,-100.00%
1/28/2013,orlando-magic,brooklyn-nets,-70.93%,244,-244,409,-555,165,111,$100,$18.02,$118.02,$100,$18.02,$118.02,$100,$409.00,$0,,,,,,,$100,$409.00,$0
1/28/2013,charlotte-hornets,chicago-bulls,-73.05%,271,-271,790,-1249,319,778,$100,$8.01,$108.01,$100,$8.01,$108.01,$100,$790.00,$0,,,,,,,$100,$790.00,$0
1/28/2013,indiana-pacers,denver-nuggets,-69.91%,232,-232,191,-232,41,0,$100,$43.10,$143.10,$100,$43.10,$143.10,,,,,,,,,,,,
1/28/2013,golden-state-warriors,toronto-raptors,52.91%,-112,112,-126,106,14,6,$100,$79.37,$179.37,$100,$79.37,$179.37,,,,,,,,,,,,
1/28/2013,houston-rockets,utah-jazz,-66.03%,194,-194,141,-166,53,28,$100,$60.24,$0,$100,$60.24,$0,$100,$60.24,$0,$100,$60.24,$0,,,,,,
1/28/2013,memphis-grizzlies,philadelphia-76ers,65.96%,-194,194,-116,-103,78,97,$100,$86.21,$186.21,$100,$86.21,$186.21,$100,$86.21,$186.21,$100,$86.21,$186.21,,,,,,
1/28/2013,sacramento-kings,washington-wizards,-67.90%,212,-212,264,-322,52,110,$100,$31.06,$0,$100,$31.06,$0,$100,$264.00,$364.00,,,,,,,,,
,,,,,,,,,,$700,$34.70,4.96%,$700,$34.70,4.96%,$500,$50.21,10.04%,$200,-$13.79,-6.90%,$0,$0.00,0%,$200,-$200.00,-100.00%
1/29/2013,golden-state-warriors,cleveland-cavaliers,66.05%,-195,195,112,-135,107,130,$100,$112.00,$212.00,$100,$74.07,$0,$100,$112.00,$212.00,$100,$112.00,$212.00,$100,$112.00,$212.00,$100,$112.00,$212.00
1/29/2013,dallas-mavericks,portland-trail-blazers,-65.47%,190,-190,121,-142,69,48,$100,$70.42,$170.42,$100,$70.42,$170.42,$100,$70.42,$170.42,$100,$70.42,$170.42,,,,,,
1/29/2013,milwaukee-bucks,detroit-pistons,58.39%,-140,140,-121,102,19,38,$100,$82.64,$182.64,$100,$82.64,$182.64,$100,$82.64,$182.64,$100,$82.64,$182.64,,,,,,
1/29/2013,new-orleans-pelicans,los-angeles-lakers,-62.20%,165,-165,309,-384,144,19,$100,$26.04,$126.04,$100,$26.04,$126.04,$100,$309.00,$0,,,,,,,$100,$309.00,$0
,,,,,,,,,,$400,$291.11,72.78%,$400,$79.11,19.78%,$400,$165.07,41.27%,$300,$265.07,88.36%,$100,$112.00,112.00%,$200,$12.00,6.00%
1/30/2013,toronto-raptors,atlanta-hawks,-68.89%,221,-221,239,-294,18,73,$100,$34.01,$134.01,$100,$34.01,$134.01,$100,$239.00,$0,,,,,,,,,
1/30/2013,sacramento-kings,boston-celtics,-66.57%,199,-199,252,-312,53,113,$100,$32.05,$132.05,$100,$32.05,$132.05,$100,$252.00,$0,,,,,,,,,
1/30/2013,miami-heat,brooklyn-nets,-67.34%,206,-206,-136,117,142,123,$100,$117.00,$0,$100,$73.53,$173.53,$100,$117.00,$0,$100,$117.00,$0,$100,$117.00,$0,$100,$117.00,$0
1/30/2013,charlotte-hornets,san-antonio-spurs,-84.86%,561,-561,1294,-3333,533,2572,$100,$3.00,$103.00,$100,$3.00,$103.00,$100,$1294.00,$0,,,,,,,$100,$1294.00,$0
1/30/2013,chicago-bulls,milwaukee-bucks,54.21%,-118,118,-101,-119,17,37,$100,$99.01,$199.01,$100,$84.03,$0,$100,$99.01,$199.01,$100,$99.01,$199.01,,,,,,
1/30/2013,houston-rockets,denver-nuggets,-70.43%,238,-238,147,-172,91,66,$100,$58.14,$158.14,$100,$58.14,$158.14,$100,$58.14,$158.14,$100,$58.14,$158.14,,,,,,
1/30/2013,detroit-pistons,indiana-pacers,-77.56%,346,-346,315,-400,31,54,$100,$25.00,$125.00,$100,$25.00,$125.00,,,,,,,,,,,,
1/30/2013,los-angeles-clippers,minnesota-timberwolves,72.06%,-258,258,-192,162,66,96,$100,$52.08,$152.08,$100,$52.08,$152.08,$100,$52.08,$152.08,$100,$52.08,$152.08,,,,,,
1/30/2013,los-angeles-lakers,phoenix-suns,-50.90%,104,-104,-153,129,57,33,$100,$129.00,$229.00,$100,$65.36,$0,$100,$129.00,$229.00,$100,$129.00,$229.00,$100,$129.00,$229.00,,,
1/30/2013,new-orleans-pelicans,utah-jazz,-67.58%,208,-208,292,-370,84,162,$100,$27.03,$127.03,$100,$27.03,$127.03,$100,$292.00,$0,,,,,,,,,
1/30/2013,orlando-magic,new-york-knicks,-70.48%,239,-239,380,-500,141,61,$100,$20.00,$120.00,$100,$20.00,$120.00,$100,$380.00,$0,,,,,,,$100,$380.00,$0
1/30/2013,washington-wizards,philadelphia-76ers,-51.60%,107,-107,142,-169,35,62,$100,$59.17,$159.17,$100,$59.17,$159.17,$100,$142.00,$0,,,,,,,,,
,,,,,,,,,,$1200,$438.50,36.54%,$1200,$184.02,15.33%,$1100,-$361.77,-32.89%,$500,$238.23,47.65%,$200,$29.00,14.50%,$300,-$300.00,-100.00%
2/1/2013,orlando-magic,boston-celtics,-67.70%,210,-210,351,-454,141,44,$100,$22.03,$122.03,$100,$22.03,$122.03,$100,$351.00,$0,,,,,,,$100,$351.00,$0
2/1/2013,chicago-bulls,brooklyn-nets,60.47%,-153,153,175,-212,128,165,$100,$175.00,$0,$100,$47.17,$147.17,$100,$175.00,$0,$100,$175.00,$0,$100,$175.00,$0,$100,$175.00,$0
2/1/2013,cleveland-cavaliers,detroit-pistons,-62.38%,166,-166,152,-181,14,15,$100,$55.25,$155.25,$100,$55.25,$155.25,,,,,,,,,,,,
2/1/2013,dallas-mavericks,phoenix-suns,-51.83%,108,-108,119,-140,11,32,$100,$71.43,$0,$100,$71.43,$0,$100,$119.00,$219.00,,,,,,,,,
2/1/2013,new-orleans-pelicans,denver-nuggets,-73.69%,280,-280,265,-322,15,42,$100,$31.06,$131.06,$100,$31.06,$131.06,,,,,,,,,,,,
2/1/2013,miami-heat,indiana-pacers,-69.18%,224,-224,-128,108,152,132,$100,$108.00,$208.00,$100,$78.13,$0,$100,$108.00,$208.00,$100,$108.00,$208.00,$100,$108.00,$208.00,$100,$108.00,$208.00
